case_id,round_index,observed_count,unrevealed_count,changed_hidden_labels,public_candidate_fingerprint_equal,source_prior_equal,saved_prompt_reproduced_exactly,saved_prompt_reproduced_compatibly,allowed_public_contract_drift,saved_prompt_declared_hash_valid,candidate_menu_invariant,menu_diagnostics_invariant,llm_prompt_invariant,true_prompt_sha256,shadow_prompt_sha256,pass
baumgartner_benzamide_tbubrettphos_to_alphos,0,3,13,10,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,e79c5a74592a23f9b7673a13371c725dcb3f1ca72365dba139e36c2ff46d6b3f,e79c5a74592a23f9b7673a13371c725dcb3f1ca72365dba139e36c2ff46d6b3f,True
baumgartner_benzamide_tbubrettphos_to_alphos,1,4,12,12,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,77b5118ca32a6447731db5dc5925b5531ddce2096a0213fe0a5a6d05f5ba397b,77b5118ca32a6447731db5dc5925b5531ddce2096a0213fe0a5a6d05f5ba397b,True
baumgartner_benzamide_tbubrettphos_to_alphos,2,5,11,11,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,8de2b1306ceb17d0bdc1162038a1886288e3f1969c920dbf258dfcc594fc27bc,8de2b1306ceb17d0bdc1162038a1886288e3f1969c920dbf258dfcc594fc27bc,True
baumgartner_benzamide_tbubrettphos_to_alphos,3,6,10,9,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,735376370758fd478104bdaaef95d6caa01bfef535ac0d26a98b162656cecd71,735376370758fd478104bdaaef95d6caa01bfef535ac0d26a98b162656cecd71,True
baumgartner_benzamide_tbubrettphos_to_alphos,4,7,9,8,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,5954229fafa87d1f17d6a718a4150e7bff3f4f24557562e714046001ce0acaa6,5954229fafa87d1f17d6a718a4150e7bff3f4f24557562e714046001ce0acaa6,True
baumgartner_benzamide_tbubrettphos_to_alphos,5,8,8,7,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,96d3f4340b114b1d6e93b30eab372599b11e998170bfd0424c3d6ed8572d01ff,96d3f4340b114b1d6e93b30eab372599b11e998170bfd0424c3d6ed8572d01ff,True
baumgartner_benzamide_tbubrettphos_to_alphos,6,9,7,6,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,fa662356c1e76d876648a3aefd9a0293511ee4953558d813c083c40b7af38eba,fa662356c1e76d876648a3aefd9a0293511ee4953558d813c083c40b7af38eba,True
baumgartner_benzamide_tbubrettphos_to_alphos,7,10,6,5,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,165250b0e0e92765b893d5ed3946564b376f7cc06023b52ac07f10d0a2e37fd0,165250b0e0e92765b893d5ed3946564b376f7cc06023b52ac07f10d0a2e37fd0,True
baumgartner_benzamide_tbubrettphos_to_alphos,8,11,5,2,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,898dd9ed6777dea779591c26f35ecf04f56102ab635a124ff1a06e4d63b341eb,898dd9ed6777dea779591c26f35ecf04f56102ab635a124ff1a06e4d63b341eb,True
baumgartner_benzamide_tbubrettphos_to_alphos,9,12,4,3,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,31455874cfe0a4054fda4f6ad7294abea62f1664c06e345b0cd424e10ac9e5d9,31455874cfe0a4054fda4f6ad7294abea62f1664c06e345b0cd424e10ac9e5d9,True
reizman_cases_123_to_case4,0,3,94,94,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,1ada4ed03a7755d836be20cc21afd5245df628957db561acb4586c671739d39b,1ada4ed03a7755d836be20cc21afd5245df628957db561acb4586c671739d39b,True
reizman_cases_123_to_case4,1,4,93,92,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,6b1f28c472616274539e3bee991efe28270d4546db2dcf4fea27e79af44040d1,6b1f28c472616274539e3bee991efe28270d4546db2dcf4fea27e79af44040d1,True
reizman_cases_123_to_case4,2,5,92,90,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,641df90a68f42cb6ce1add02e8d64e46047962b82ae329b6e04f04cffb3dd00a,641df90a68f42cb6ce1add02e8d64e46047962b82ae329b6e04f04cffb3dd00a,True
reizman_cases_123_to_case4,3,6,91,90,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,e2da805958514f88fd5fca4b8bfbee83a8181a67a08154e834c3e6ad952c3c73,e2da805958514f88fd5fca4b8bfbee83a8181a67a08154e834c3e6ad952c3c73,True
reizman_cases_123_to_case4,4,7,90,89,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,ec8aac632ed0d63d28682188fb16b140a665a789f79681d8a52b882e1febede5,ec8aac632ed0d63d28682188fb16b140a665a789f79681d8a52b882e1febede5,True
reizman_cases_123_to_case4,5,8,89,89,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,d27e9c5bd3786bc15c84ff15375c99e17f276f48bbcba98b6c73fcf4f356af8c,d27e9c5bd3786bc15c84ff15375c99e17f276f48bbcba98b6c73fcf4f356af8c,True
reizman_cases_123_to_case4,6,9,88,86,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,fbace5a05133d58369b05d3368bb296caddedbbee44d99e3c898f8a0987c63de,fbace5a05133d58369b05d3368bb296caddedbbee44d99e3c898f8a0987c63de,True
reizman_cases_123_to_case4,7,10,87,87,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,9cde20de9d28442e845f72770cbb4de67d0200b72ba0b8c1ecc0fb9e5ee847bc,9cde20de9d28442e845f72770cbb4de67d0200b72ba0b8c1ecc0fb9e5ee847bc,True
reizman_cases_123_to_case4,8,11,86,85,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,d20c7d7f7e6de714cc844adea6318cfc0bfba0f974a0366aa9985a409ad257ef,d20c7d7f7e6de714cc844adea6318cfc0bfba0f974a0366aa9985a409ad257ef,True
reizman_cases_123_to_case4,9,12,85,85,True,True,False,True,['target.outcome_semantics_added_after_archive'],True,True,True,True,9e51abf6dbdfbe6c127ce121063ba6f41e29dd32b9f05b0bb5fea91f04716998,9e51abf6dbdfbe6c127ce121063ba6f41e29dd32b9f05b0bb5fea91f04716998,True
molecular_lipophilicity_to_freesolv,0,3,639,636,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,a6fb2a4195b765a39e9c012b57b54e9763be208c2777c3a04740a8b1085aeb35,a6fb2a4195b765a39e9c012b57b54e9763be208c2777c3a04740a8b1085aeb35,True
molecular_lipophilicity_to_freesolv,1,4,638,638,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,3fe27beb13d028965daffc4cd87fecaca6174fc6a76fc56d1271a33eb48e38c1,3fe27beb13d028965daffc4cd87fecaca6174fc6a76fc56d1271a33eb48e38c1,True
molecular_lipophilicity_to_freesolv,2,5,637,636,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,8ac81240027018800745bec43fea29ecfd9100052d5884e77c7af99810c64210,8ac81240027018800745bec43fea29ecfd9100052d5884e77c7af99810c64210,True
molecular_lipophilicity_to_freesolv,3,6,636,635,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,d0b51d59fec95b0d49344e874c6c21e568c558bde84b9d455a7bcaa90134735d,d0b51d59fec95b0d49344e874c6c21e568c558bde84b9d455a7bcaa90134735d,True
molecular_lipophilicity_to_freesolv,4,7,635,634,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,caa5d3829d47667d8fb5733357b81edfbd251de2457b9e99e50701c994695a07,caa5d3829d47667d8fb5733357b81edfbd251de2457b9e99e50701c994695a07,True
molecular_lipophilicity_to_freesolv,5,8,634,633,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,91d6a3834ee1043ac3ae2c01c18f499cd6770fb9260de657bb5353fcbeb25657,91d6a3834ee1043ac3ae2c01c18f499cd6770fb9260de657bb5353fcbeb25657,True
molecular_lipophilicity_to_freesolv,6,9,633,633,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,d5a326aefa1144bef0966a0de53f0c90bb8a260d9d7b6bb5cb939e8f008851fe,d5a326aefa1144bef0966a0de53f0c90bb8a260d9d7b6bb5cb939e8f008851fe,True
molecular_lipophilicity_to_freesolv,7,10,632,632,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,2944252339c6ea6d57442e46386d47bc9f5d92585541d895073903421d9fbcd6,2944252339c6ea6d57442e46386d47bc9f5d92585541d895073903421d9fbcd6,True
molecular_lipophilicity_to_freesolv,8,11,631,630,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,71daffe43e5fe5442f7be25213097f7a7d6231ab1d49803e5b54787fb01a5582,71daffe43e5fe5442f7be25213097f7a7d6231ab1d49803e5b54787fb01a5582,True
molecular_lipophilicity_to_freesolv,9,12,630,628,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,51535bbfc868c4825b92cae501f45167622c38cdbe9f88665b9614aeb87476f8,51535bbfc868c4825b92cae501f45167622c38cdbe9f88665b9614aeb87476f8,True
materials_bulk_to_shear_modulus,0,3,10984,10867,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,68025190676883ec48b9f5b92220b950d428fe1f36b80633c78245f59e62cd6c,68025190676883ec48b9f5b92220b950d428fe1f36b80633c78245f59e62cd6c,True
materials_bulk_to_shear_modulus,1,4,10983,10867,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,2848f8599684de16f8efd10d84174cbaf48cfd74e6f34ff91c5df302d3aa1b5e,2848f8599684de16f8efd10d84174cbaf48cfd74e6f34ff91c5df302d3aa1b5e,True
materials_bulk_to_shear_modulus,2,5,10982,10857,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,ae44f84ff29fad72104e3a148df218e430a82a5eab30f1078afc7a0160957d99,ae44f84ff29fad72104e3a148df218e430a82a5eab30f1078afc7a0160957d99,True
materials_bulk_to_shear_modulus,3,6,10981,10872,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,d4dcc4426b14aa3aa843529bb2e0fe3645e7319e6bf1c0f93af5e3e732c27ec7,d4dcc4426b14aa3aa843529bb2e0fe3645e7319e6bf1c0f93af5e3e732c27ec7,True
materials_bulk_to_shear_modulus,4,7,10980,10874,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,82fd0fe7535881215911de39a935b8c48e9810d9c39ea87585ce81659d096f5c,82fd0fe7535881215911de39a935b8c48e9810d9c39ea87585ce81659d096f5c,True
materials_bulk_to_shear_modulus,5,8,10979,10867,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,3513e9df33209e513fc977f61f14da850962aa0f737b67e7d69f16da24e6f74a,3513e9df33209e513fc977f61f14da850962aa0f737b67e7d69f16da24e6f74a,True
materials_bulk_to_shear_modulus,6,9,10978,10839,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,67f13386c32203841b795b8a3da6f443b87412d62f96c056d03015a307be4e30,67f13386c32203841b795b8a3da6f443b87412d62f96c056d03015a307be4e30,True
materials_bulk_to_shear_modulus,7,10,10977,10849,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,fd9d294917ff8356c5605ef32870e6b0648d80277fb7e54668a5830c4880526f,fd9d294917ff8356c5605ef32870e6b0648d80277fb7e54668a5830c4880526f,True
materials_bulk_to_shear_modulus,8,11,10976,10856,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,c952b85a37a4f6133f6d00927df00fbb787b60c995ab4959499ea5807c0dad17,c952b85a37a4f6133f6d00927df00fbb787b60c995ab4959499ea5807c0dad17,True
materials_bulk_to_shear_modulus,9,12,10975,10871,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,bf285bdd28b9225abb96cd6fbbc4fe266d766e2e70e594150a83c62d055e17c4,bf285bdd28b9225abb96cd6fbbc4fe266d766e2e70e594150a83c62d055e17c4,True
materials_phonons_to_perovskites,0,3,18925,18763,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,b7922b112cfca69fba3b906c0f0ae3e9c442a2f4f76d6768a84740504c17fe82,b7922b112cfca69fba3b906c0f0ae3e9c442a2f4f76d6768a84740504c17fe82,True
materials_phonons_to_perovskites,1,4,18924,18774,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,c1c6240519341bbeae4725612a4885d69b893842675d8958c59933b47f917125,c1c6240519341bbeae4725612a4885d69b893842675d8958c59933b47f917125,True
materials_phonons_to_perovskites,2,5,18923,18748,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,11c6d078f29cd4d4c111318bfb14d39a8782935ea33c0508e2bf37797b6346fe,11c6d078f29cd4d4c111318bfb14d39a8782935ea33c0508e2bf37797b6346fe,True
materials_phonons_to_perovskites,3,6,18922,18740,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,be03437da1c36ae2c1551d6e232ad9f39122686f3cad98693b11df48a52127d4,be03437da1c36ae2c1551d6e232ad9f39122686f3cad98693b11df48a52127d4,True
materials_phonons_to_perovskites,4,7,18921,18750,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,d8f6459048dd607b135ef9c0c68c01a0990e2dcd2d53b142b85d36b61df4c586,d8f6459048dd607b135ef9c0c68c01a0990e2dcd2d53b142b85d36b61df4c586,True
materials_phonons_to_perovskites,5,8,18920,18781,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,609b3ec7df4a2a2b12825edc7405a7233dd0e22bfe84d7a45001b5c0aa117fc8,609b3ec7df4a2a2b12825edc7405a7233dd0e22bfe84d7a45001b5c0aa117fc8,True
materials_phonons_to_perovskites,6,9,18919,18745,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,a3fbd75b5a506c5fed23a6aa8e98fc8625f0387d75419012821db3551bc75a02,a3fbd75b5a506c5fed23a6aa8e98fc8625f0387d75419012821db3551bc75a02,True
materials_phonons_to_perovskites,7,10,18918,18751,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,f5f47e41e9af14ff741c7256c496864a4498df78d74af26214a8800daf5914e7,f5f47e41e9af14ff741c7256c496864a4498df78d74af26214a8800daf5914e7,True
materials_phonons_to_perovskites,8,11,18917,18751,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,156873773cb272662d3015fea9a0f50f1b4f3e2c687c7469726bb0f5e0f51af1,156873773cb272662d3015fea9a0f50f1b4f3e2c687c7469726bb0f5e0f51af1,True
materials_phonons_to_perovskites,9,12,18916,18766,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,6961ebeec6f11ae6403d94afe9f91830660860a12335fc5451bd72e8c5004999,6961ebeec6f11ae6403d94afe9f91830660860a12335fc5451bd72e8c5004999,True
materials_expt_gap_to_steels,0,3,309,309,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,07273be098e2eace7b3e480a677e2e6f597f8a834bf531df17ce09f783501f46,07273be098e2eace7b3e480a677e2e6f597f8a834bf531df17ce09f783501f46,True
materials_expt_gap_to_steels,1,4,308,307,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,5edb5e679897f9042cb0e122c921164b508411d3e346e4e75c7bce9b89ca1b2f,5edb5e679897f9042cb0e122c921164b508411d3e346e4e75c7bce9b89ca1b2f,True
materials_expt_gap_to_steels,2,5,307,306,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,f7d9d3ffcf145135a27868e0612f22a7e3d1735708cded2b07a615e842037f29,f7d9d3ffcf145135a27868e0612f22a7e3d1735708cded2b07a615e842037f29,True
materials_expt_gap_to_steels,3,6,306,305,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,e9c970f477ae74e26f7c5f270ba8b5b921e754c23078a6360fb0611b9ced661d,e9c970f477ae74e26f7c5f270ba8b5b921e754c23078a6360fb0611b9ced661d,True
materials_expt_gap_to_steels,4,7,305,305,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,02bf07fe278e6c8999240b0848b2b3632d4f2ac4c0cd2255da986f4559e7578c,02bf07fe278e6c8999240b0848b2b3632d4f2ac4c0cd2255da986f4559e7578c,True
materials_expt_gap_to_steels,5,8,304,302,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,fa187f531e57bc8f57804242fa0ced757dab43c45789cd08426bad84609884a0,fa187f531e57bc8f57804242fa0ced757dab43c45789cd08426bad84609884a0,True
materials_expt_gap_to_steels,6,9,303,300,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,b02179ae996283c1302f66f4f8530ea224eec5a0ad47a18bd8f61a1a82e8d6ec,b02179ae996283c1302f66f4f8530ea224eec5a0ad47a18bd8f61a1a82e8d6ec,True
materials_expt_gap_to_steels,7,10,302,301,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,309573348c09b4892e0a3984a907b0a5a8ae5eb31722ba2d13364629de4d1fdd,309573348c09b4892e0a3984a907b0a5a8ae5eb31722ba2d13364629de4d1fdd,True
materials_expt_gap_to_steels,8,11,301,301,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,a4176b186b7c7fe237dd083d3da5322e6311934de0be80d159ac5ceddbfb88f0,a4176b186b7c7fe237dd083d3da5322e6311934de0be80d159ac5ceddbfb88f0,True
materials_expt_gap_to_steels,9,12,300,298,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,f13a6cf64e2c082c157d9cf6b4321ebd69f3e78661f18643c86d34cae9e155e1,f13a6cf64e2c082c157d9cf6b4321ebd69f3e78661f18643c86d34cae9e155e1,True
molecular_freesolv_to_bace,0,3,1510,1499,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,adc019d22ab58e88d94b08553d169df0e80db75d0bef8eb56cf46375c157c8a1,adc019d22ab58e88d94b08553d169df0e80db75d0bef8eb56cf46375c157c8a1,True
molecular_freesolv_to_bace,1,4,1509,1505,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,2e74e40871adb87ad26b0c8e7f8e853dab4a979787e087945a1d991cc1471bc3,2e74e40871adb87ad26b0c8e7f8e853dab4a979787e087945a1d991cc1471bc3,True
molecular_freesolv_to_bace,2,5,1508,1500,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,c06138a220c2f64734359bcfcd9b673e91912fefa3d5485ec318cac4da87ddf2,c06138a220c2f64734359bcfcd9b673e91912fefa3d5485ec318cac4da87ddf2,True
molecular_freesolv_to_bace,3,6,1507,1498,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,00a7e3e6e1be7752d7d789037263239d0e0712327941e9e3799ed051e2acd384,00a7e3e6e1be7752d7d789037263239d0e0712327941e9e3799ed051e2acd384,True
molecular_freesolv_to_bace,4,7,1506,1496,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,825ae927a5d16b62ef7ca9929e18ff99b812f4559ffe5b4a32ee0a727ade2335,825ae927a5d16b62ef7ca9929e18ff99b812f4559ffe5b4a32ee0a727ade2335,True
molecular_freesolv_to_bace,5,8,1505,1499,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,65f31296725cf7c55a18dd55285e4870702465bcde7290b3573b21d0b4fe0cb0,65f31296725cf7c55a18dd55285e4870702465bcde7290b3573b21d0b4fe0cb0,True
molecular_freesolv_to_bace,6,9,1504,1497,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,d4ed7d8e560f867b99d1fc044fa606fd0bf0f955c765fa3b8250c74c2ee2fe06,d4ed7d8e560f867b99d1fc044fa606fd0bf0f955c765fa3b8250c74c2ee2fe06,True
molecular_freesolv_to_bace,7,10,1503,1499,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,df503fec59b9ab51441e8bdbd20f404988bffa172e7ee762c056adda852a6ef1,df503fec59b9ab51441e8bdbd20f404988bffa172e7ee762c056adda852a6ef1,True
molecular_freesolv_to_bace,8,11,1502,1498,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,53c3d63fe0437dbea84bea5a08a345774593c3a58b309ab407b7f49c63cb7110,53c3d63fe0437dbea84bea5a08a345774593c3a58b309ab407b7f49c63cb7110,True
molecular_freesolv_to_bace,9,12,1501,1496,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,791d35ab7c0273d43aa6304cab6f57a5823656e8b24642209c6bce100f04c088,791d35ab7c0273d43aa6304cab6f57a5823656e8b24642209c6bce100f04c088,True
materials_perovskites_to_mp_e_form,0,3,132749,132747,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,2233071e39dc8184b3c715f4a53c69ba0c6289b975ea54623b06c84685008007,2233071e39dc8184b3c715f4a53c69ba0c6289b975ea54623b06c84685008007,True
materials_perovskites_to_mp_e_form,1,4,132748,132748,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,4d0692bd63bd0242fb1b9bda351e6c190c6795b0440d081b6591e4722311bf63,4d0692bd63bd0242fb1b9bda351e6c190c6795b0440d081b6591e4722311bf63,True
materials_perovskites_to_mp_e_form,2,5,132747,132746,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,1f142de9a50e85386c016850aad1d3e485e2f0810bef592293142073ded76b19,1f142de9a50e85386c016850aad1d3e485e2f0810bef592293142073ded76b19,True
materials_perovskites_to_mp_e_form,3,6,132746,132745,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,7dc4f643c60024b7ebf516bb0de9ba7cb15bff3291da0b613f2d94845ea66938,7dc4f643c60024b7ebf516bb0de9ba7cb15bff3291da0b613f2d94845ea66938,True
materials_perovskites_to_mp_e_form,4,7,132745,132743,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,87229ec5db3cab5e456369281273a22cd2f88884abcaebdf63de8e34fbf351df,87229ec5db3cab5e456369281273a22cd2f88884abcaebdf63de8e34fbf351df,True
materials_perovskites_to_mp_e_form,5,8,132744,132743,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,f32520a8a61d582da5a2ae1d5649b0bcbe206bbb85e073d4a8257ccf2b851cb2,f32520a8a61d582da5a2ae1d5649b0bcbe206bbb85e073d4a8257ccf2b851cb2,True
materials_perovskites_to_mp_e_form,6,9,132743,132741,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,52ca35c4193c33e8c46499907ae144bb18e7701f05e22b51b09b4022a7dfcc14,52ca35c4193c33e8c46499907ae144bb18e7701f05e22b51b09b4022a7dfcc14,True
materials_perovskites_to_mp_e_form,7,10,132742,132741,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,daa07a263c04cae21db64c99496658d031a23a7cfc6153ba1173f6e080b9cd5c,daa07a263c04cae21db64c99496658d031a23a7cfc6153ba1173f6e080b9cd5c,True
materials_perovskites_to_mp_e_form,8,11,132741,132741,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,9a4b1fa92c77a077d03e38264a2ad16bd41ad2c180090d7098009625717593ff,9a4b1fa92c77a077d03e38264a2ad16bd41ad2c180090d7098009625717593ff,True
materials_perovskites_to_mp_e_form,9,12,132740,132739,True,True,False,False,['target.outcome_semantics_added_after_archive'],True,True,True,True,1b541b465c892f2513320dc6ea882879503134b8e92c865ebb965909522f1668,1b541b465c892f2513320dc6ea882879503134b8e92c865ebb965909522f1668,True
