dataset_id,menu_id,seed,menu_size,selected_public_candidate_id,selected_candidate_id,selected_value,random_expected_value,random_realized_candidate_id,random_realized_value,space_filling_candidate_id,space_filling_value,oracle_value,llm_minus_random_expected,llm_minus_random_realized,llm_minus_space_filling,rank,percentile,top_quartile_hit,top_one_hit,hypothesis,reason,confidence
real_matbench_expt_gap,real_matbench_expt_gap-menu-004,82004,12,option_04,matbench_expt_gap_0538,68.375,12.02083333,matbench_expt_gap_3051,47.0,matbench_expt_gap_0538,68.375,68.375,56.35416667,21.375,0.0,1,1.0,True,True,"The calcium borogermanate Ca10Ge16(B2O17)3 should have the widest gap here (>4 eV, deep-UV transparent), since it contains only closed-shell Ca2+, Ge4+, B3+ and O2-.","Borate/germanate frameworks with no d or f electrons are classic UV nonlinear-optical materials with gaps above 4-5 eV; the alternatives are intermetallics or metals (HfFe2, Mg2Co, NbCrW, Ga9Rh2, Lu2CdAg, Y(CuSi)2, Rb6O suboxide, Ca(BC)2), narrow-gap chalcogenides (KTbSe4, SrUS2), or a Pb/Se-containing oxide whose lone-pair and Se 4p states raise the valence band and shrink the gap.",0.72
real_matbench_expt_gap,real_matbench_expt_gap-menu-005,82005,12,option_09,matbench_expt_gap_2750,31.5,12.66666667,matbench_expt_gap_3882,0.0,matbench_expt_gap_1202,0.0,43.75,18.83333333,31.5,31.5,3,0.81818182,True,False,"Na2CdSnS4, a closed-shell d10 quaternary thiostannate, should show the largest experimental band gap in this menu (~3 eV), above the Sb-halide and 3d-metal oxide options.","Most options are intermetallics or 3d transition-metal oxides expected to be metallic or narrow-gap; among the semiconductors, d10 Cd(II)/Sn(IV) sulfides with electropositive Na counterions are typical wide-gap NLO materials, expected to exceed Rb3Sb2Br9 and the Bi/Cr chalcogenide options.",0.42
real_matbench_expt_gap,real_matbench_expt_gap-menu-006,82006,12,option_02,matbench_expt_gap_3349,25.0,7.15625,matbench_expt_gap_0017,12.5,matbench_expt_gap_3349,25.0,25.0,17.84375,12.5,0.0,1,1.0,True,True,"The Pb-Sb sulfoiodide (SbPb2S2I3) should have the widest gap here (~1.8-2.0 eV), above SnSe2 (~1 eV) and Ag7AsS6.","The menu is dominated by intermetallics (Mg3Tl, Na3Tl, K(FeAs)2, Sc(GaFe)6, AlBi) and narrow-gap semiconductors (Si-Ge alloy, SnSe2). Adding hard halide iodine to a lone-pair Pb/Sb sulfide raises ionicity and widens the gap, giving the highest expected value.",0.38
real_matbench_expt_gap,real_matbench_expt_gap-menu-007,82007,12,option_11,matbench_expt_gap_3677,55.0,16.51041667,matbench_expt_gap_3677,55.0,matbench_expt_gap_3903,0.0,55.0,38.48958333,0.0,55.0,1,1.0,True,True,"Sr3Se3ClO8, a closed-shell alkaline-earth oxo-halide, should exhibit the largest gap (>4 eV), exceeding the Zn-Ga-Sn oxide and Rb3Sb2I9.","Fully oxidized, closed-shell alkaline-earth oxyanion halide with no transition-metal d states or reduced cations is expected to be UV-transparent, whereas the other candidates are metals, sulfides, iodides, or d10 oxides with smaller expected gaps.",0.4
real_matbench_expt_gap,real_matbench_expt_gap-menu-008,82008,12,option_04,matbench_expt_gap_0336,61.75,14.45833333,matbench_expt_gap_3504,0.0,matbench_expt_gap_0336,61.75,83.375,47.29166667,61.75,0.0,2,0.90909091,True,False,"The barium fluorooxoborate Ba7B3O9F5 should show the widest gap (~6-7 eV), above SrLi4(BO3)2 and far above the lanthanide oxides and intermetallics.","Fluorine substitution into isolated BO3 borate frameworks lowers the valence band and yields deep-UV transparency; the competing candidates are intermetallics, lanthanide transition-metal oxides, or chalcogenides with much narrower expected gaps.",0.42
real_matbench_expt_gap,real_matbench_expt_gap-menu-009,82009,12,option_09,matbench_expt_gap_2855,68.75,15.83333333,matbench_expt_gap_2862,48.75,matbench_expt_gap_1182,0.0,68.75,52.91666667,20.0,68.75,1,1.0,True,True,"NaSc(SeO3)2 should have the largest gap (~4-4.5 eV) among these, exceeding NaY(Te2O5)2 and far exceeding metallic NbSe2 and the Mn/Mo oxides.","d0 Sc(III) with alkali counterions and Se(IV) oxyanions gives a closed-shell, fully oxidized wide-gap oxide; the alternatives contain partially filled d shells (Nb, Mn, Mo, V, Cu), heavy metallic elements, or lone-pair iodine species that narrow the gap.",0.43
real_matbench_expt_gap,real_matbench_expt_gap-menu-010,82010,12,option_11,matbench_expt_gap_0411,0.0,0.6875,matbench_expt_gap_4306,0.0,matbench_expt_gap_2316,0.0,7.5,-0.6875,0.0,0.0,3,0.81818182,True,False,"A closed-shell d0 alkaline-earth titanate (BaTi4O8/BaTi4O9-type) should show the widest experimental optical gap in this menu (~3-3.4 eV), exceeding the intermetallics, narrow-gap chalcogenides and Mn/Cu-containing oxides.","Most options are metallic intermetallics (NdMgNi4, MnGaNi2, YCdPd2, HoGeAu, Ce3AlC, Y2ReB6) or narrow-gap semiconductors (Sn-Pb-Se ~0.3 eV, In2HgSe4 ~1.6 eV, Li3MnAs2). Open-shell Mn/Cu oxides have low-lying d-d and charge-transfer transitions that shrink the gap. A d0 Ti4+ oxide with an O 2p -> Ti 3d transition typically gives ~3.2 eV, larger than the layered CeSI chalcohalide (~2.5 eV, with Ce 4f states).",0.5
real_matbench_expt_gap,real_matbench_expt_gap-menu-011,82011,12,option_02,matbench_expt_gap_1886,86.125,19.47916667,matbench_expt_gap_3885,0.0,matbench_expt_gap_4302,10.0,86.125,66.64583333,86.125,76.125,1,1.0,True,True,"K2Al2B2O7, a deep-UV nonlinear-optical borate, will have the largest gap (>6 eV) of this menu.","Borates built from BO3 units with closed-shell Al3+/K+ cations are classic deep-UV transparent NLO materials (transparency cutoff ~180 nm), implying gaps well above 6 eV. All competing options are either intermetallics (Tm4In(NiGe2)2, Zr-Cu-Si, Th(FeSi)2, Li2ZnGe), narrow/medium-gap chalcogenides (K2ZnSn2Se6, Cs2ZnGe3Te8, Rb3Cu8S6), transition-metal oxides with d-electrons, or YB66 (~1.3 eV).",0.72
real_matbench_expt_gap,real_matbench_expt_gap-menu-012,82012,12,option_08,matbench_expt_gap_2213,0.0,9.29166667,matbench_expt_gap_2725,31.25,matbench_expt_gap_2990,0.0,31.25,-9.29166667,-31.25,0.0,7,0.45454545,False,False,"The lithium niobate-type oxide Li17Nb20O60 (d0 Nb5+, O 2p -> Nb 4d gap) will show the widest experimental gap (~3.5-4 eV) in this menu.","d0 niobates (LiNbO3 3.8 eV, LiNb3O8 ~3.6 eV) are wide-gap dielectrics. The alternatives are metals/Zintl phases (GdZn, Zr6Al2CoH10, SrCdSi, NdSn2), narrow-gap tellurides (Mn-doped PbTe ~0.3 eV, Ba2YGaTe5), or open-shell sulfides/oxysulfides (Sr3Co2S2O5, CdCu2SnS4 ~1.4 eV, MnSe ~2 eV) with d-states inside the gap.",0.55
real_matbench_expt_gap,real_matbench_expt_gap-menu-013,82013,12,option_11,matbench_expt_gap_1892,34.375,11.96875,matbench_expt_gap_1226,0.0,matbench_expt_gap_3246,0.0,38.75,22.40625,34.375,34.375,2,0.90909091,True,False,"K2Cd3S4, a closed-shell d10 alkali-metal thiocadmate, will have the largest gap (~3-3.5 eV), above CdS (2.4 eV) because of reduced dimensionality and electropositive K+ spacers.","Alkali-metal d10 chalcogenides with isolated/low-dimensional CdS4 units usually blue-shift strongly relative to the binary. Competing entries are narrow-gap (GaSb ~0.7 eV, Sn-Pb-Se ~0.3 eV, LuP ~1.3 eV, EuSe ~1.8 eV), metallic (HfFe2, RbCd13, Er2C3, BaGe2), or open-shell/selenide with smaller gaps (LiCuO2, SrUS2, Li2In2SiSe6 ~2.9 eV).",0.42
real_matbench_expt_gap,real_matbench_expt_gap-menu-014,82014,12,option_09,matbench_expt_gap_1872,22.5,4.08333333,matbench_expt_gap_0989,5.375,matbench_expt_gap_3215,0.0,22.5,18.41666667,17.125,22.5,1,1.0,True,True,"The closed-shell alkali selenogermanate K(GeSe2)2 will show the largest gap (~2.5-2.8 eV) here, since Ge4+/Se2- frameworks with K+ counterions are wide-gap IR-NLO semiconductors.","Most alternatives are metallic rare-earth/actinide intermetallics (Tm2IrPd, SmLuTl2, Rb3Sm, Ce4Si3Rh4, La(Ni2B)6, U(CrC)4) or narrow-gap heavy chalcogenides (CsBi3Se5 ~0.6-1.0 eV, Ce4InSbSe9, USeS). The remaining oxides contain open-shell Fe3+ or Cu2+, whose d-d and charge-transfer absorptions place their gaps near or below 2.5 eV, whereas a closed-shell Ge-Se framework with light Ge should be higher.",0.4
real_matbench_expt_gap,real_matbench_expt_gap-menu-015,82015,12,option_05,matbench_expt_gap_1641,69.375,12.375,matbench_expt_gap_2630,29.5,matbench_expt_gap_1641,69.375,69.375,57.0,39.875,0.0,1,1.0,True,True,"HfO2, a binary d0 closed-shell early-transition-metal oxide, will show the largest measured gap in this menu (>5 eV), exceeding every other candidate by more than 2 eV.","All other options are either intermetallics/Zintl-like phases (TlZn2Tc, MnSnRu2, SmAg, U3Ni3Sn4, ZrNiSn) that are metallic or near-zero-gap, narrow-gap chalcogenides (PbSe0.9S0.1 ~0.3 eV, LiAsS2 ~2 eV), or partially filled d/f oxides and halides (EuTiClO3, Li4Ni3BiO8, K3Bi2I9 ~2 eV) whose gaps are limited by mid-gap d/f states. HfO2 is the only d0 oxide with a deep O 2p valence band and a high-lying Hf 5d conduction band, the classic wide-gap high-k dielectric.",0.93
real_matbench_expt_gap,real_matbench_expt_gap-menu-016,82016,12,option_11,matbench_expt_gap_0695,31.125,10.4375,matbench_expt_gap_1110,0.0,matbench_expt_gap_0988,6.875,31.125,20.6875,31.125,24.25,1,1.0,True,True,CdAg2(PS3)2 will exceed 2.5 eV and beat the Se-based quaternaries (Rb/CsCd4Ga5Se12) and all the open-shell 3d oxides in this menu.,"The menu splits into open-shell transition-metal oxides (Li2Ni2SbO6, MnV(TeO4)2, KCoO2, Cu4As2O9) whose gaps are compressed to ~1-2 eV by partially filled Ni2+/Co3+/Cu2+/V d states, narrow-gap III-V alloys and intermetallics (Cd0.07In0.93Te0.07As0.93, CsBi2, U3Ni3Sn4, LaRe2Ag, ErPbAu), and closed-shell d10 chalcogenides. Among the d10 group the S-based thiophosphate has the deepest valence band: S 3p lies below Se 4p and the isolated (P2S6)4- anion adds strong covalent bonding, so it should slightly outrank the isostructural selenides.",0.55
real_matbench_expt_gap,real_matbench_expt_gap-menu-017,82017,12,option_10,matbench_expt_gap_2855,68.75,20.80208333,matbench_expt_gap_4056,42.5,matbench_expt_gap_1820,0.0,68.75,47.94791667,26.25,68.75,1,1.0,True,True,"NaSc(SeO3)2 is a UV-transparent d0 selenite with an absorption edge below ~320 nm, i.e. a gap above 3.8 eV, larger than the other oxides and semiconductors here.","Sc3+ is d0 and Na+ closed-shell, so the gap is set by O 2p -> Sc 3d/Se 4p transitions with no mid-gap d or f levels; alkali/d0-metal selenites are a canonical UV nonlinear-optical family. Competing oxides contain gap-narrowing species (open-shell Fe/Mn/V, Hg 5d/6s, Ce/Sm 4f, Bi/Sb lone pairs), and the remaining candidates are narrow-gap semiconductors or metals (TlGaS2 ~2.4 eV, GaAs0.7P0.3 ~1.9 eV, In2Pt, ScCd, PrFeGe2).",0.62
real_matbench_expt_gap,real_matbench_expt_gap-menu-018,82018,12,option_10,matbench_expt_gap_1487,18.375,11.84375,matbench_expt_gap_0484,45.0,matbench_expt_gap_4302,10.0,45.0,6.53125,-26.625,8.375,4,0.72727273,False,False,"CuGaO2 (delafossite) will show the largest optical gap in this menu, ~3.4-3.7 eV direct, versus <3 eV for every other candidate.","Cu+ is d10 closed shell and Ga3+ is s0, so there is no partially filled d manifold; CuGaO2 is an archetypal wide-gap p-type transparent conducting oxide. Everything else is gap-narrowing: heavy narrow-gap chalcogenides (PbSe-SnTe alloy, Sr-Ge-Bi-Se, Sm2(SnSe3)3, Cu-Ge-Pb-S), metallic or near-metallic phases (Tl3Cr, CeAgSn, Hf3Zn3N, YB66), and lone-pair/open-shell oxides (Bi2Te2SO10, VZn2BiO6).",0.6
real_matbench_expt_gap,real_matbench_expt_gap-menu-019,82019,12,option_03,matbench_expt_gap_1591,60.125,7.83333333,matbench_expt_gap_3679,0.625,matbench_expt_gap_3866,0.0,60.125,52.29166667,59.5,60.125,1,1.0,True,True,"H7Se2NO6, a hydrogen-bonded closed-shell light-element selenite salt, is a colorless insulator with a gap above 4 eV, far above the ~2 eV semiconductors in this menu.","It is the only fully closed-shell molecular/hydrogen-bonded light-element salt here: bonding is localized within discrete oxoanion and cation units, giving a large HOMO-LUMO derived gap and optical transparency. Every alternative has a mechanism forcing a small gap: partially filled d states (MnNbO4, Ba3NaIr2O9, Cr(MoS2)2), narrow-gap III-V/II-VI alloys (InSb0.3As0.7, Cd-doped InAs, Zn/Se-doped GaAs), intermetallics and clathrates (TiFe2Si, Te2Pd3, Sr4Ga8Ge15, CsRbP), or lanthanide 4f sulfides (La5SmS8).",0.66
real_matbench_expt_gap,real_matbench_expt_gap-menu-020,82020,12,option_03,matbench_expt_gap_0159,0.0,9.0,matbench_expt_gap_0028,15.0,matbench_expt_gap_4430,0.0,28.75,-9.0,-15.0,0.0,7,0.45454545,False,False,"BSe2Cl, a molecular/covalent boron selenide chloride with electronegative halide and no metallic d-states, should show the largest experimental band gap (>2 eV) in this menu, exceeding the semimetallic/metallic intermetallics and small-gap chalcogenides.","Most options are intermetallics (Na2Tl, YbZnPt, LiMg2Ag, TiNiSb, V2OsRu) with zero gap, and ZrSe2, Cd/Hg-Se, AgBiPbS3 are narrow-gap semiconductors (<1.5 eV). A boron chalcohalide is a light-element, closed-shell main-group compound with strongly ionic B-Cl bonding, favoring a wide gap; KAsSe2 would be my second choice (~2 eV).",0.4
real_matbench_expt_gap,real_matbench_expt_gap-menu-021,82021,12,option_11,matbench_expt_gap_0387,28.125,8.83333333,matbench_expt_gap_3160,1.25,matbench_expt_gap_3669,0.0,34.375,19.29166667,26.875,28.125,2,0.90909091,True,False,"BaNa2GeSe4, an alkali/alkaline-earth quaternary selenidogermanate with isolated closed-shell GeSe4 tetrahedra and no transition-metal d states, should have the widest gap (~2.5-3 eV) in this menu.","Electropositive Ba/Na fully ionize, leaving wide-gap Se-p to Ge-s/p transitions typical of A-M-Ge-Se chalcogenide NLO crystals (2.5-3.3 eV). The competing options are metals/semimetals (Sc6Te2Os, Sr3Sn4Ir4, Tm3GaC, Rb-tungsten bronze), narrow-gap (PtSe2, PbSe alloy, Tl2Hg3Se4), or d-state-limited (Ti2CoS4, Mn3SbO8, CsMn4Ga5Te12). Ba2ZnSe3 is the nearest rival but Zn-Se ternaries typically fall ~2.3 eV.",0.45
real_matbench_expt_gap,real_matbench_expt_gap-menu-022,82022,12,option_00,matbench_expt_gap_0578,0.0,7.92708333,matbench_expt_gap_1259,0.0,matbench_expt_gap_0041,0.0,30.875,-7.92708333,0.0,0.0,5,0.63636364,False,False,"Ca3TlN, an antiperovskite nitride, will still be small-gap/semimetallic, whereas Ba3BSbSe6 or Ag2HgI4 will be the wide-gap winner; I expect Ba3BSbSe6 to have the largest gap (~2.5 eV).","Ba3BSbSe6 is a main-group, transition-metal-free selenide with electropositive Ba and closed-shell B/Sb-Se anionic units, a class of wide-gap infrared NLO chalcogenides (~2.3-2.9 eV). Alternatives are metals (ErPbAu, AgPt3, PrNiGe2, Sm4In21Pd10), small-gap d-oxides/sulfides (Ba3ZrRu2O9, Cu11Sb4S13, Cu9O13, UP2S7), or narrow-gap Hg/Cd sulfides; Ag2HgI4 (~2.2 eV) is the closest rival.",0.42
real_matbench_expt_gap,real_matbench_expt_gap-menu-023,82023,12,option_04,matbench_expt_gap_2394,32.625,8.76041667,matbench_expt_gap_3598,0.75,matbench_expt_gap_3892,0.0,33.75,23.86458333,31.875,32.625,2,0.90909091,True,False,"Li8GeN4, a lithium nitridogermanate built from closed-shell GeN4 units with highly ionic Li-N bonding, will show the largest experimental gap (>3 eV) in this menu.","Light-element, fully ionic/covalent main-group nitrides with no d or f states give wide gaps (Li-Ge-N phases are reported ~3-4 eV, colorless). Other candidates are metals (PmGaAu2, Th2In, Zr2Al, CeB2Ir3), reduced d-metal oxides/bronzes (Cs-Mo-O, Rb-W-O), narrow-gap chalcogenides (Mg(CoS2)2, PbSe alloy, TcSe2), or mid-gap semiconductors (GaAsP ~1.9 eV, RbInSnS4 ~2.5 eV).",0.45
real_matbench_expt_gap,real_matbench_expt_gap-menu-024,82024,12,option_00,matbench_expt_gap_4304,47.25,17.8125,matbench_expt_gap_1439,20.25,matbench_expt_gap_3763,0.0,61.25,29.4375,27.0,47.25,2,0.90909091,True,False,"YCd4B3O10, a borate-rich oxide with closed-shell Y3+/Cd2+/B3+ cations, will have the largest experimental band gap (>4 eV) in this menu.","Alkaline/rare-earth borates are transparent UV materials with gaps 4-6 eV because O-2p to cation-s/p transitions are wide and there are no partially filled d states. Competing options include metals/borides (TaAl3, VB2, ScCu2, AlVCo2), narrow-gap GaAs0.8P0.2 (~1.5 eV), d0/d-electron molybdates and cuprates with lower gaps, and selenite/thiophosphate salts (~3 eV). The borate should top them.",0.5
real_matbench_expt_gap,real_matbench_expt_gap-menu-025,82025,12,option_06,matbench_expt_gap_2443,70.0,19.625,matbench_expt_gap_0445,3.5,matbench_expt_gap_3005,0.0,70.0,50.375,66.5,70.0,1,1.0,True,True,"LiGaO2, a wide-gap closed-shell ternary oxide of Li+ and d10 Ga3+, will show the largest experimental band gap (~5 eV) in this menu.","The other options are narrow-gap chalcogenides/tellurides (Bi-Sb-Te, PbSe-based, La3Te4, TeAs, AsSI), metallic intermetallics (ScCdAg2, YbSmRh2), or oxides whose gaps are pinned lower by Bi 6p or Ni 3d states (Bi24BO39, Ni2PO5). LiGaO2 combines electropositive Li, a d10 cation and deep O 2p valence states, giving a UV-transparent gap well above the alternatives.",0.72
real_matbench_expt_gap,real_matbench_expt_gap-menu-026,82026,12,option_11,matbench_expt_gap_2421,0.0,7.23958333,matbench_expt_gap_4467,32.375,matbench_expt_gap_0079,0.0,40.75,-7.23958333,-32.375,0.0,5,0.63636364,False,False,"LiCaO3, containing only closed-shell s-block cations with oxide anions, will exhibit the widest experimental gap (>4 eV) in this menu.","Most candidates are intermetallics (Al2Cu, Lu2MgHg, CeMgAg2, ZrNiGe, NdSnRh) expected to be metallic, or medium/narrow-gap chalcogenides and pnictides (ErTe, Ce(CuSb)2, Dy(CuSe)3, ZnSe-based ~2.7 eV, Li2CdSnS4 ~3 eV). Cr2P3O11 is limited by Cr 3d states. Highly ionic alkali/alkaline-earth oxides typically give the largest optical gaps.",0.55
real_matbench_expt_gap,real_matbench_expt_gap-menu-027,82027,12,option_04,matbench_expt_gap_1892,34.375,14.4375,matbench_expt_gap_3242,0.0,matbench_expt_gap_3242,0.0,48.75,19.9375,34.375,34.375,3,0.81818182,True,False,"K2Cd3S4, a closed-shell d10 alkali thiocadmate, will have the largest experimental band gap (~3.3 eV) among these candidates.","Intermetallics (Gd(SiRu)2, Y(Al2Cu)4, GaFeNi2, TcB) and narrow-gap tellurides (Bi2Te2Se, TlS) should be near zero. Among the semiconductors, Cd2+ d10 with S2- and electropositive K+ spacers gives a wide UV/blue gap, whereas K2Ge2PbS6 and CsAg2AsS3 are lowered by Pb lone-pair and Ag 4d valence states, and KAgF3 has partially filled Ag(II) d states.",0.42
real_matbench_expt_gap,real_matbench_expt_gap-menu-028,82028,12,option_11,matbench_expt_gap_0331,43.0,13.36458333,matbench_expt_gap_3416,0.0,matbench_expt_gap_1194,0.0,43.0,29.63541667,43.0,43.0,1,1.0,True,True,"Ba6Al4B14O33, an alkaline-earth aluminoborate, will show the largest experimental gap (>5 eV) in this menu.","Borates built only from closed-shell Ba2+, Al3+, B3+ and O2- are classic deep-UV transparent materials. Competing options are metallic (ScRh, ReOsRu, DyBiPt), narrow-gap tellurides/antimonides (TlSbTe3, GaSb:Te), or transition-metal/Bi-containing oxides and sulfides (CdCu(SeO3)2, LiNb3(BiO3)4, TiTlS2) whose d or lone-pair states cap the gap near 2-3 eV.",0.75
real_matbench_expt_gap,real_matbench_expt_gap-menu-029,82029,12,option_09,matbench_expt_gap_2034,43.25,18.67708333,matbench_expt_gap_3483,25.0,matbench_expt_gap_2034,43.25,43.25,24.57291667,18.25,0.0,1,1.0,True,True,"KNb3(SeO6)2, a d0 niobium selenite oxide, will give the highest experimental band gap (~3.2-3.5 eV) in this menu.","A d0 Nb5+ oxide framework with oxidized Se4+ yields an O 2p to Nb 4d gap in the near-UV, larger than the sulfide/selenide options limited by Cu 3d, Bi 6p or lanthanide f states (EuCu2SnS4, Eu(BiSe2)2, Sm(ErSe2)3, Ba3Tb2(PS4)4), the narrow-gap pnictides (InAs-based, DyAs, LiSbTe2), and the metallic YMgAl/Be2W. Bi-rich zinc bismuthate is capped near 2.5 eV by Bi 6p conduction states.",0.5
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-000,83000,12,option_09,baumgartner_suzuki_minlp2_056,77.7594,26.76229167,baumgartner_suzuki_minlp2_010,45.953,baumgartner_suzuki_minlp2_007,0.0001,81.9713,50.99710833,31.8064,77.7593,3,0.81818182,True,False,"For oxidative addition into an electron-poor heteroaryl chloride, a bulky electron-rich biarylphosphine (XPhos) precatalyst at ~110 C with ~1.7 mol% Pd and ~150 s residence time will give the highest conversion; low-temperature or PPh3/PCy3 points will underperform.","3-Chloropyridine requires facile Ar-Cl oxidative addition; XPhos-type Pd precatalysts are the standard high-activity choice, and 110 C plus moderate-to-high catalyst loading maximizes turnover within a few-minute flow residence time. The 30 C options and small-cone-angle ligands (PPh3, PCy3, XantPhos) are expected to stall.",0.6
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-001,83001,12,option_06,baumgartner_suzuki_minlp2_057,78.0888,50.92776667,baumgartner_suzuki_minlp2_031,29.5329,baumgartner_suzuki_minlp2_017,0.0001,100.0,27.16103333,48.5559,78.0887,5,0.63636364,False,False,"Among the XPhos Cl points, the combination of near-maximal temperature (107.6 C), high loading (2.5 mol%), and an intermediate-to-long residence time (~204 s) will reach the highest yield plateau.",Rate scales with both temperature and Pd loading; 78 s at high temperature may be short of full conversion while 82-90 C points trade temperature for time. ~200 s at ~108 C with 2.5 mol% should sit on the conversion plateau before catalyst decomposition dominates.,0.58
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-002,83002,12,option_07,baumgartner_suzuki_minlp2_057,78.0888,48.8382,baumgartner_suzuki_minlp2_040,100.0,baumgartner_suzuki_minlp2_006,0.0001,100.0,29.2506,-21.9112,78.0887,4,0.72727273,False,False,"P2L1 XPhos Cl at 107.6 C, 204 s, 2.5 mol% will outperform RuPhos, PCy3, XantPhos and all 30 C entries for this aryl chloride coupling.","Same rationale as before: XPhos-ligated Pd is the most active catalyst class for chloro-heteroarene Suzuki couplings, and this point pairs the highest practical temperature with maximum catalyst loading and enough residence time to approach full conversion.",0.57
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-003,83003,12,option_02,baumgartner_suzuki_minlp2_039,80.6121,37.77160833,baumgartner_suzuki_minlp2_043,17.8635,baumgartner_suzuki_minlp2_054,0.1495,85.2753,42.84049167,62.7486,80.4626,2,0.90909091,True,False,"XPhos ligand at ~103.5 C with 2.5 mol% Pd and ~235 s gives higher yield than the shorter 78 s XPhos Cl point or the lower-temperature (82 C, 70 C) long-time points.","In this menu the XPhos Cl options are either very short residence time or notably cooler; the XPhos OMs point combines high temperature, maximal loading and a residence time long enough to complete the transformation, which should place it nearest the conversion plateau.",0.5
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-004,83004,12,option_01,baumgartner_suzuki_minlp2_024,85.4755,35.118075,baumgartner_suzuki_minlp2_037,50.8812,baumgartner_suzuki_minlp2_004,0.0001,85.4755,50.357425,34.5943,85.4754,1,1.0,True,True,"P2L1 XPhos Cl at 110 C, ~574 s, 2.5 mol% Pd will give the maximum yield in this menu, exceeding RuPhos, PCy3, PtBu3 and PPh3 alternatives.","This point simultaneously maximizes temperature, catalyst loading and residence time with the ligand class best suited to Ar-Cl oxidative addition, so it should drive the coupling closest to complete conversion; the main risk is catalyst deactivation or protodeboronation at long times.",0.62
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-005,83005,12,option_09,baumgartner_suzuki_minlp2_057,78.0888,34.34183333,baumgartner_suzuki_minlp2_046,53.3484,baumgartner_suzuki_minlp2_014,0.0001,81.9713,43.74696667,24.7404,78.0887,3,0.81818182,True,False,"For oxidative addition into the C-Cl bond of 3-chloropyridine, the bulky electron-rich XPhos precatalyst P2L1 at ~108 C with maximal loading (2.5 mol%) and ~200 s residence time should give near-complete conversion, exceeding PPh3/XantPhos or any low-temperature option.","Aryl chlorides require both a dialkylbiaryl phosphine (XPhos) and high temperature; this option pairs the best ligand class with the top of the temperature range, the highest catalyst fraction, and a residence time long enough for full turnover, while 30 C options and PPh3/XantPhos options are kinetically or ligand limited.",0.62
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-006,83006,12,option_01,baumgartner_suzuki_minlp2_047,69.8677,19.33923333,baumgartner_suzuki_minlp2_041,33.9293,baumgartner_suzuki_minlp2_054,0.1495,74.2411,50.52846667,35.9384,69.7182,2,0.90909091,True,False,"P1L1 (XPhos, OMs precatalyst) at 110 C with ~270 s residence time will out-yield SPhos, PCy3, RuPhos, PPh3 and XantPhos variants and all low-temperature entries for this chloropyridine coupling.","XPhos is the most active ligand for electron-poor heteroaryl chlorides in this precatalyst family; 110 C plus ~4.5 min gives sufficient turnover at ~1.1 mol% Pd, whereas the higher-loading alternatives here use weaker ligands (SPhos, PCy3, PPh3, XantPhos) or much lower temperatures.",0.48
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-007,83007,12,option_11,baumgartner_suzuki_minlp2_024,85.4755,20.980225,baumgartner_suzuki_minlp2_025,0.3882,baumgartner_suzuki_minlp2_003,0.0001,85.4755,64.495275,85.0873,85.4754,1,1.0,True,True,"P2L1 XPhos Cl at 110 C, ~575 s, 2.5 mol% Pd will drive the 3-chloropyridine coupling essentially to completion and give the highest yield in this menu.","It simultaneously maximizes the three variables that most strongly control conversion for an aryl chloride (best ligand, top temperature, top catalyst loading) and provides the longest residence time, so any remaining kinetic limitation should be removed.",0.66
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-008,83008,12,option_08,baumgartner_suzuki_minlp2_040,100.0,48.47345833,baumgartner_suzuki_minlp2_047,69.8677,baumgartner_suzuki_minlp2_027,0.1872,100.0,51.52654167,30.1323,99.8128,1,1.0,True,True,P2L1 XPhos Cl at ~90 C with 404 s and 2.5 mol% Pd will outperform the shorter-time or lower-loading XPhos entries and the RuPhos/PCy3/XantPhos alternatives.,"The long residence time and maximal Pd loading compensate for the ~20 C lower temperature, while retaining the most active ligand for C-Cl oxidative addition; competing options either drop catalyst to 0.5 mol%, cut time to ~70 s, or use less active ligands.",0.45
real_baumgartner_suzuki_minlp2,real_baumgartner_suzuki_minlp2-menu-009,83009,12,option_10,baumgartner_suzuki_minlp2_040,100.0,54.14263333,baumgartner_suzuki_minlp2_038,41.6742,baumgartner_suzuki_minlp2_051,78.4935,100.0,45.85736667,58.3258,21.5065,1,1.0,True,True,"P2L1 XPhos Cl at ~90 C, 404 s, 2.5 mol% Pd gives the highest yield here, beating hotter but shorter or lower-loading XPhos points and all non-XPhos ligands.","This combines the best ligand with maximal catalyst loading and a long residence time at a temperature high enough for aryl-chloride activation, balancing conversion against protodeboronation and catalyst decomposition that can limit the 110 C short-time points.",0.42
